savedsearch_name,runs,app,search,user
Threat - GCR - IPS - Unblocked Multiple Risk Attacks - Rule,1,DA-ESS-ThreatIntelligence,"`GCR_Events_IPS` 
    AND vendor_action=alert
    NOT `GCR_List_IP_Trust` 
    NOT (`GCR_List_IP_VAScanner(src_ip)` OR `ACCL_List_IP_AssetScanner(src_ip)` OR `ACCL_List_Segmen_LB(src_ip)`) 
| regex severity=""medium|high|critical"" 
| eventstats dc(threat) as EventCount by src_ip,dest_ip 
| where EventCount>=3 
| lookup servercidrlookup ip as src_ip output hostname as src_hostname,Owner as src_owner ,name as src_app_name 
| lookup servercidrlookup ip as dest_ip output hostname as dest_hostname,Owner as dest_owner ,name as dest_app_name 
| lookup networkcidrlookup ip as src_ip output name as src_ip_zone 
| lookup networkcidrlookup ip as dest_ip output name as dest_ip_zone 
| eval Alert_name=""GCR - IPS - Unblocked Multiple Risk Attacks"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| fillnull value=""""
| stats dc(threat) as signature_count, dc(dest_ip) as dest_count, values(src_user) as src_user, values(src_zone) as src_zone by src_ip",
Threat - GCR - IPS - WebLogic XMLDecoder Attack Detected by LAN IPS - Rule,1,SplunkEnterpriseSecuritySuite,"index=pan_logs tag=gcr_pan 
    AND sourcetype=""pan:threat"" 
    AND vendor_product=""Palo Alto Networks Firewall"" 
    AND log_subtype=vulnerability 
    AND (dvc_name=""GZ_CITIC_LAN_IPS01"" OR dvc_name=""GZ_MGF_LAN_IPS01"") 
    AND threat=""*WebLogic*"" 
    NOT (src_ip=10.143.18.58 OR src_ip=10.143.181.164)
    NOT (dest_ip=10.143.179.51 OR dest_ip=10.143.179.52 OR dest_ip=10.143.169.79 OR dest_ip=10.143.169.80 OR dest_ip=10.143.174.76 OR dest_ip=10.143.174.104 OR dest_ip=10.143.174.122)
    NOT `HDSI_GCR_List_IP_VAScanner(src_ip)` 
| lookup servercidrlookup ip as src_ip output hostname as src_hostname,Owner as src_owner ,name as src_app_name 
| lookup servercidrlookup ip as dest_ip output hostname as dest_hostname,Owner as dest_owner ,name as dest_app_name 
| lookup networkcidrlookup ip as src_ip output name as src_ip_zone 
| lookup networkcidrlookup ip as dest_ip output name as dest_ip_zone 
| eval Alert_name=""GCR - IPS - [High] IPS - WebLogic XMLDecoder Attack Detected by LAN IPS"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| table Alert_name EventCount IPList Trigger_Time _time action app app:risk application count dest_ip dest_ip_zone dest_location dest_port dest_user dest_zone dvc_name file_name log_subtype region rule severity signature src_dns src_ip src_ip_zone src_port src_user src_zone threat type url user vendor_action src_hostname src_owner src_app_name dest_hostname dest_owner dest_app_name",1202
Threat - GCR - Virus - PaloAlto Virus Alerts Reached 5 Or More Times - Rule,1,DA-ESS-ThreatIntelligence,"index=pan_logs tag=gcr_pan sourcetype=""pan:threat"" vendor_product=""Palo Alto Networks Firewall"" log_subtype=virus ( src_ip!=192.168* AND dest_ip!=192.168*)
| eval Alert_name=""GCR - Virus - PaloAlto Virus Alerts Reached 5 Times"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| table Alert_name,Trigger_Time,_time,log_subtype,region,action,app,application,src_ip,src_port,src_user,user,src_zone,dest_ip,dest_location,dest_port,dest_zone,dvc_name,file_name,url,rule,severity,signature,threat |fillnull value="""" 
| eventstats count as EventCount by src_port,src_ip,dvc_name,dest_ip,user,application 
| where EventCount>=5",
Threat - GCR - Virus - Ransomware Virus Detection - Rule,1,DA-ESS-ThreatIntelligence,"`GCR_Events_Virus_EndPoint` *ransom* OR *wannaCry* NOT (file_path=""C:\\Windows\\PSEXESVC.exe"" AND file_name=""C:\\Windows\\PSEXESVC.exe"") 
| eval Alert_name=""GCR - Virus - Ransomware Virus Detection"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| stats 
values(action) as action
values(vendor_action) as vendor_action
values(file_path) as file_path
values(file_name) as file_name
values(dest_ip) as dest_ip
values(dest_mac) as dest_mac
values(user) as user
values(os) as os
count by dest",
Threat - GCR - Virus - Server is Infected with Virus - Rule,1,DA-ESS-ThreatIntelligence,"`GCR_Events_Virus_EndPoint` 
    `ACCL_List_HostName_Server(hostname)` OR `ACCL_List_HostName_Server(dest_dns)` 
| regex signature!=""TFTPD32|Spyware-AdaEbook|Generic\.dx|Artemis"" 
| regex file_name!=""\\cn"" 
| eval Alert_name=""GCR - Virus - Server is Infected with Virus"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| table Alert_name Trigger_Time _time timestamp vendor_product user region severity category signature process file_name vendor_action hostname username src_country product engine_version event_description signature_version src_ip src_dns dest_ip dest_nt_host",
Threat - GCR - Virus - Server is Infected with Virus (PA) - Rule,1,DA-ESS-ThreatIntelligence,"index=pan_logs tag=gcr_pan sourcetype=""pan:threat"" vendor_product=""Palo Alto Networks Firewall"" log_subtype=virus 
     ((`GCR_List_Segment_ServerFarm(src_ip)` NOT (severity=low OR severity= informational)) OR (`GCR_List_Segment_ServerFarm(dest_ip)` NOT (src_ip=""10.*"" OR src_ip=""172.*"" OR src_ip=""192.*"") AND (severity=high OR severity=critical)))
| eval Alert_name=""GCR - Virus - Server is Infected with Virus (PA)"" 
| stats values(Alert_name) as Alert_name,values(log_subtype) as log_subtype,values(region) as region,values(action) as action,values(app) as app, values(src_port) as src_port,values(src_zone) as src_zone,values(dest_port) as dest_port,values(dest_zone) as dest_zone,values(severity) as orig_severity,count by src_ip,dest_ip,signature",
Threat - HDSI Anomalous IOC Activity Detected - Rule,1,SA-HLThreatIntelligenceFeed,"index=risk source=""HDSI Risk Gen - misp_IPDST Activity"" 
`hdsi_anomalous_ioc_customizations`",
Threat - HDSI AWS keys to Recorded Futures watch list - Rule,1,SplunkEnterpriseSecuritySuite,"index=aws-kinesis eventName IN ( CreateKey CreateAccessKey ) 
| rename ""userIdentity.accessKeyId"" AS key 
| stats values(eventName) AS eventName values(userIdentity.arn) AS arn, values(awsRegion) AS awsRegion by key
| eval key=""ext:aws:"".key",1134
Threat - HDSI Detect CVE-2021-42287/CVE-2021-42278 Exploitation - Rule,1,SplunkEnterpriseSecuritySuite,"index=* sourcetype=wineventlog OR sourcetype=xmlwineventlog EventCode=4781 (Old_Account_Name=*$ New_Account_Name!=*$) OR (OldTargetUserName=*$ NewTargetUserName!=*$)
| eval Old_Account_Name=if(sourcetype=""XmlWinEventLog"",OldTargetUserName,Old_Account_Name), New_Account_Name=if(sourcetype=""XmlWinEventLog"",NewTargetUserName,New_Account_Name), src_user=if(sourcetype=""XmlWinEventLog"",SubjectUserName,Account_Name)
| stats values(src_user) AS src_user count by Old_Account_Name, New_Account_Name",1098
Threat - HDSI GCR Command and Control Traffic Detection - Rule,1,SplunkEnterpriseSecuritySuite,"index=""output-gcr"" sourcetype=""GCR_Virus_PA_Alert_OutputList"" Alert_name=""GCR - URL Filtering - Command and Control Traffic Detection OutputList"" 
| stats count 
values(dest_ip) as dest_ip
values(dest_port) as dest_port
values(url) as url
values(src_user) as src_user
values(src_user_identity_tag) as src_user_identity_tag
values(file_name) as file_name
values(src_country) as src_country
values(src_zone) as src_zone
by src_ip
| `get_asset(src_ip)`
| fillnull value=null",1043
Threat - HDSI GCR IPS Ransomware Detection - Rule,1,DA-ESS-NetworkProtection,"index=pan_logs tag=gcr_pan sourcetype=""pan:threat"" vendor_product=""Palo Alto Networks Firewall"" src_ip=10.* dest_ip!=10.140.48.114 AND (*WanaCrypt0r_immune* OR (log_subtype=vulnerability (threat_name=""Microsoft Windows SMB Remote Code Execution Vulnerability"" OR threat_id=30016 OR threat_id=36289 OR threat_id=32052)) 
    OR (log_subtype=spyware (threat_id=12096 OR threat_id=12454)) OR  (log_subtype=virus ( threat_name=*Ransom* OR threat_id=3084814 OR threat_id=3059784))) 
| eval Alert_name=""GCR - IPS - [Critical] Ransomware Virus Detection"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| lookup servercidrlookup ip as src_ip output hostname as src_hostname,Owner as src_owner ,name as src_app_name 
| lookup servercidrlookup ip as dest_ip output hostname as dest_hostname,Owner as dest_owner ,name as dest_app_name 
| lookup networkcidrlookup ip as src_ip output name as src_ip_zone 
| lookup networkcidrlookup ip as dest_ip output name as dest_ip_zone 
| table Alert_name EventCount IPList Trigger_Time _time action app app:risk application count dest_ip dest_hostname dest_owner dest_app_name dest_ip_zone dest_location dest_port dest_user dest_zone dvc_name file_name log_subtype region rule severity signature src_dns src_ip   src_country src_hostname src_owner src_app_name src_ip_zone src_port src_user src_zone threat type url user vendor_action 
| eventstats values(src_ip) as IPList 
| eval IPList=mvjoin(IPList,"","") 
| collect index=""output-gcr"" sourcetype=""GCR_Virus_PA_Alert_OutputList"" 
| table _time,threat,severity,application,vendor_action,src_ip,src_country,src_hostname,src_owner,src_app_name,src_ip_zone,src_port,user,dest_ip, dest_hostname,dest_owner,dest_app_name,dest_ip_zone,dest_port,rule,url,dvc_name,src_zone,dest_zone,IPList",
Threat - HDSI GCR Virus ATL Server Is Infected With Virus - Rule,1,SplunkEnterpriseSecuritySuite,"index=""output-gcr"" sourcetype=""GCR_Virus_Mcafee&SCEP_Alert_OutputList"" 
NOT (event_description=""*Malware deleted*"" OR event_description=""*deleted successfully*"" OR event_description=""IDS_ALERT_ACT_TAK_DEL"")
NOT (signature=""PUA:*"" OR category=""Potentially Unwanted Software"")
| eval action=coalesce(vendor_action,event_description)
| eval orig_host=coalesce(hostname,dest_asset_name)
| eval orig_file_path=coalesce(file_path,file_name)
| fillnull value=null
| stats count
values(action) as action
values(username) as username
values(orig_file_path) as orig_file_path
values(severity) as orig_severity
by orig_host signature",1107
Threat - HDSI GCR Virus Infected Statistics Count Greater Than 100 Within 7 Days - Rule,1,SplunkEnterpriseSecuritySuite,"`GCR_Events_Virus_EndPoint` NOT (file_path=""C:\\Windows\\Amway_MKT.scr*"")
| rename hostname as dest
| stats 
dc(Timestamp) as infection_count 
list(action) as action
list(category) as category
list(signature) as signature
list(Timestamp) as timestamp
by dest
| where infection_count>=100",1082
Threat - HDSI IOC Threat Activity Detected - Rule,1,SA-HLThreatIntelligenceFeed,"| from datamodel:""Threat_Intelligence"".""Threat_Activity"" 
| where match(threat_key, ""misp_.*"")  AND NOT threat_key=""misp_IPDST"" AND `hdsi_feed_customizations`
| eval threatlist_value = mvindex(split(threat_collection_key, ""|""), -1) 
| eval threatlist_value = coalesce(threatlist_value, threat_match_value) 
| lookup misp_Domains domain as threatlist_value OUTPUT description AS threat_description 
| lookup misp_URLs url as threatlist_value OUTPUTNEW description AS threat_description 
| lookup misp_MD5SUMs file_hash as threatlist_value OUTPUTNEW description AS threat_description 
| lookup misp_SHA1SUMs file_hash as threatlist_value OUTPUTNEW description AS threat_description 
| lookup misp_SHA256SUMs file_hash as threatlist_value OUTPUTNEW description AS threat_description 
| search `hdsi_ioc_detected_customizations` [ inputlookup misp_Domains | eval threat_match_value=""*"".domain.""*"" | table threat_match_value ] OR NOT threat_key=""misp_Domains""
| dedup threat_match_field,threat_match_value 
| `get_event_id` 
| table _raw,event_id,source,src,dest,threat*,weight,threat_description 
| rename weight as record_weight 
| `per_panel_filter(""ppf_threat_activity"",""threat_match_field,threat_match_value"")` 
| `get_threat_attribution(threat_key)` 
| rename source_* as threat_source_*,description as feed_description 
| eval risk_score=case(isnum(record_weight), record_weight, isnum(weight), weight, 1=1, null())  
| fields - *time 
| eval risk_object_type=case(threat_match_field=""query"" OR threat_match_field==""src"" OR threat_match_field==""dest"",""system"",threat_match_field==""src_user"" OR threat_match_field==""user"",""user"",1=1,""other"") 
| eval risk_object=threat_match_value",
Threat - HDSI LDAP Group Change Notification - Phantom Gen - Rule,1,SplunkEnterpriseSecuritySuite,"index=domain source=""WinEventLog:Security""
EventCode IN (4728, 4732, 4756) AND
Group_Name IN
(""LDAP-AWS-CDA-AllAccounts-ADMIN"", ""LDAP-GCP-CDA-AllAccounts-ADMIN"", ""Azure-CDA-CORP-AllAccounts-ADMIN"", ""Azure-CDA-AMER-AllAccounts-ADMIN"", ""Azure-CDA-APAC-AllAccounts-ADMIN"", ""Azure-CDA-EIA-AllAccounts-ADMIN"")
NOT (src_user=""*$"" AND (EventCode=""4733""))
| eval Action=case(EventCode=4728, ""Added"", EventCode=4732, ""Added"", EventCode=4756, ""Added"")
| eval src_user=mvindex(Account_Name,0)
| eval user=mvindex(Security_ID,1)
| rex field=user mode=sed ""s/[^\\\]*\\\//""
| rename Group_Name as dest_group Group_Domain as dest_nt_domain
| convert ctime(_time) as orig_time
| stats values(dest_group) as dest_group, values(dest_nt_domain) as dest_nt_domain, values(action) as action, values(EventCode) as EventCode,values(signature) as signature values(orig_time) as orig_time count by src_user host user
| table src_user host signature orig_time user dest_group dest_nt_domain action EventCode count
| eval source = signature
| sendalert sendtophantom param.phantom_server=""phantom-prod.security.corp.amway.net"" param.severity=""medium"" param.sensitivity=""green"" param.label=""ldap_group_changes""",1069
Threat - HDSI Log4Shell IOC Activity Detected - Rule,1,SplunkEnterpriseSecuritySuite,"| tstats `summariesonly` count from datamodel=Network_Traffic where [inputlookup hdsi_Log4Shell_dynamic_threatlist | table ip | rename ip as All_Traffic.dest] NOT (All_Traffic.src_port IN (80, *443, 8080) All_Traffic.dest_port>1024) NOT `hdsi_rfc1918(All_Traffic.dest)` NOT All_Traffic.dest=64.39.96.0/20 NOT `hdsi_nessus_ips(All_Traffic.dest)`  by All_Traffic.src All_Traffic.dest sourcetype
| rename All_Traffic.* as *
| eventstats dc(src) as src_count by dest
| search NOT src_count>50
| eval threat_match_field=""dest"", threat_match_value=dest
| fields - dest src_count
| append [ tstats `summariesonly` count from datamodel=Network_Resolution where [inputlookup hdsi_Log4Shell_dynamic_threatlist | table domain | rename domain as DNS.query ] by DNS.src DNS.query sourcetype | rename DNS.* as * | eval threat_match_field=""query"", threat_match_value=query | fields - query]
| fields - count
| rename sourcetype as orig_sourcetype",1043
Threat - HDSI O365 Admin Account Usage - Rule,1,SplunkEnterpriseSecuritySuite,"index=azure Workload=AzureActiveDirectory tag=authentication ""skyhigh.CASB.Service@Amway.com"" OR ""USP00310@Amway.com"" OR ""USJZJ65@Amway.com""
| stats values(signature) as signature values(dest) as dest,count by user,src",1078
Threat - HDSI Outbound SMB Traffic - Rule,1,SplunkEnterpriseSecuritySuite,"| tstats summariesonly=true count 
values(""All_Traffic.action"") as ""All_Traffic.action""
dc(All_Traffic.dest) as dest_count
values(All_Traffic.dest) as dest
values(sourcetype) as sourcetype
values(All_Traffic.user) as user
earliest(_time) as earliest
latest(_time) as latest
FROM datamodel=Network_Traffic 
WHERE All_Traffic.rule=""Deny_WANNACRY_Ports"" (`hdsi_rfc1918(All_Traffic.src_ip)` NOT `hdsi_rfc1918(All_Traffic.dest)`) NOT (All_Traffic.src_ip=""10.252.101.247"" All_Traffic.dest=""172.168.3.0/24"") NOT (All_Traffic.dest=""52.96.0.0/12"" OR All_Traffic.dest=""52.112.0.0/14"")
BY ""All_Traffic.src_ip"" _time span=1h
| rename ""All_Traffic.*"" as ""*"" 
| lookup p_default_ip_risklist.csv Name as dest OUTPUT Risk
| convert timeformat=""%Y-%m-%dT%H:%M:%S"" ctime(earliest) 
| convert timeformat=""%Y-%m-%dT%H:%M:%S"" ctime(latest)
| search count > 1499 AND Risk > 69
| join src_ip type=left
[|search index=pan_logs sourcetype=""pan:system"" earliest=-24h | dedup description src | table description src _time | rename _time as pan_system_orig_time src as src_ip | `ctime(orig_time)`]",1040
Threat - HDSI Palo Alto Follina Activity Detected - Rule,1,SplunkEnterpriseSecuritySuite,"index=pan_logs sourcetype=pan:threat threat_id=""92623"" | stats values(action) as action values(threat) as signature values(rule) as rule values(direction) as direction values(dest) as dest by src",
Threat - HDSI RF IOC Activity Detected - Rule,1,SplunkEnterpriseSecuritySuite,"index=risk source=""HDSI Risk Gen - rf_ip_risklist Activity"" `hdsi_rfc1918(src)`
| stats values(dest) AS dest, values(orig_sourcetype) AS orig_sourcetype sum(risk_score) AS total_risk_score by src 
| where total_risk_score >= 60",1018
Threat - HDSI RF IOC Domain Threat Activity Detected - Rule,1,SplunkEnterpriseSecuritySuite,"| from datamodel:""Threat_Intelligence"".""Threat_Activity""
| where match(threat_key, ""rf_.*"")  AND NOT (threat_key=""rf_ip_risklist"" OR threat_key=""rf_ip_threatlist"")
| dedup threat_match_field,threat_match_value
| `get_event_id`
| table _raw,event_id,source,src,dest,threat*,weight
| rename weight as record_weight
| `per_panel_filter(""ppf_threat_activity"",""threat_match_field,threat_match_value"")`
| `get_threat_attribution(threat_key)`
| rename source_* as threat_source_*,description as threat_description
| eval risk_score=case(isnum(record_weight), record_weight, isnum(weight), weight, 1=1, null())
| fields - *time | eval risk_object_type=case(threat_match_field=""query"" OR threat_match_field==""src"" OR threat_match_field==""dest"",""system"",threat_match_field==""src_user"" OR threat_match_field==""user"",""user"",1=1,""other"")
| eval risk_object=threat_match_value
| lookup p_default_hash_risklist.csv Name as threat_match_value OUTPUT Risk as Risk_hash
| lookup p_default_domain_risklist.csv Name as threat_match_value OUTPUT Risk as Risk_domain
| where ((isnotnull(Risk_domain) OR isnotnull(Risk_hash) OR isnotnull(RiskString)) AND (Risk_domain > 50 OR Risk_hash > 50))",1057
Threat - HDSI Sunburst Activity Detected - Rule,1,SA-HLThreatIntelligenceFeed,"index=threat_activity `hdsi_sunburst_detected_customizations` threat_match_value IN (""d0d626deb3f9484e649294a8dfa814c5568f846d5aa02d4cdad5d041a29d5600"", ""53f8dfc65169ccda021b72a62e0c22a4db7c4077f002fa742717d41b3c40f2c7"", ""019085a76ba7126fff22770d71bd901c325fc68ac55aa743327984e89f4b0134"", ""ce77d116a074dab7a22a0fd4f2c1ab475f16eec42e1ded3c0b0aa8211fe858d6"", ""32519b85c0b422e4656de6e6c41878e95fd95026267daab4215ee59c107d6c77"", ""292327e5c94afa352cc5a02ca273df543f2020d0e76368ff96c84f4e90778712"", ""c15abaf51e78ca56c0376522d699c978217bf041a3bd3c71d09193efa5717c71"", ""1b476f58ca366b54f34d714ffce3fd73cc30db1a"", ""47d92d49e6f7f296260da1af355f941eb25360c4"", ""2f1a5a7411d015d01aaee4535835400191645023"", ""d130bd75645c2433f88ac03e73395fba172ef676"", ""76640508b1e7759e548771a5359eaed353bf1eec"", ""c2c30b3a287d82f88753c85cfb11ec9eb1466bad"", ""75af292f34789a1c782ea36c7127bf6106f595e8"", ""13.59.205.66"", ""54.193.127.66"", ""54.215.192.52"", ""34.203.203.23"", ""139.99.115.204"", ""5.252.177.25"", ""5.252.177.21"", ""204.188.205.176"", ""51.89.125.18"", ""167.114.213.199"", ""freescanonline.com"", ""deftsecurity.com"", ""freescanonline.com"", ""thedoccloud.com"", ""websitetheme.com"", ""highdatabase.com"", ""incomeupdate.com"", ""databasegalore.com"", ""panhardware.com"", ""zupertech.com"")
| dedup threat_match_field,threat_match_value 
| `get_event_id` 
| table _time,_raw,event_id,source,src,dest,threat*,weight 
| rename weight as record_weight 
| `get_threat_attribution(threat_key)` 
| rename source_* as threat_source_*,description as threat_description 
| eval risk_score=case(isnum(record_weight), record_weight, isnum(weight), weight, 1=1, null()) 
| convert ctime(_time) AS orig_time 
| fields - threat_source_processed_time, source_processed_time, time 
| eval risk_object_type=case(threat_match_field=""query"" OR threat_match_field==""src"" OR threat_match_field==""dest"",""system"",threat_match_field==""src_user"" OR threat_match_field==""user"",""user"",1=1,""other"") 
| eval risk_object=threat_match_value",
Threat - HDSI Suspicious Outbound Solarwinds Connection - Rule,1,DA-ESS-NetworkProtection,"index=pan_logs sourcetype=""pan:traffic"" src_ip IN (""172.27.1.162"", ""172.27.1.18"", ""172.27.1.164"", ""172.27.1.165"", ""172.27.1.166"", ""172.27.1.38"", ""172.27.1.39"", ""10.74.20.40"", ""10.74.20.41"", ""10.74.20.36"", ""10.75.20.140"", ""10.75.20.191"") dest_ip IN (""13.59.205.66"", ""54.193.127.66"", ""3.87.182.149"", ""3.16.81.254"", ""54.215.192.52"", ""18.253.52.187"", ""34.203.203.23"", ""54.215.192.52"", ""18.220.219.143"", ""139.99.115.204"", ""13.57.184.217"", ""34.219.234.134"", ""5.252.177.25"", ""5.252.177.21"", ""204.188.205.176"", ""51.89.125.18"", ""162.223.31.184"", ""173.237.190.2"", ""45.141.152.18"") NOT rule=""Allow_Orion_Servers_Outbound""
    | stats count, values(action) as action, values(dest_port) as dest_port, values(user) as user by src_ip,dest_ip",
Threat - HDSI: Allowed Outbound Threat Traffic - Rule,1,DA-ESS-NetworkProtection,"| tstats summariesonly=true allow_old_summaries=true values(sourcetype) AS sourcetype, latest(_time) AS latest_time, earliest(_time) AS earliest_time from datamodel=Network_Traffic.All_Traffic
        where ((`hdsi_rfc1918(All_Traffic.src)`) All_Traffic.action!=""blocked"" All_Traffic.rule!=""sinkhole"" `hdsi_exclude_guest_wireless(All_Traffic.src)` ) by All_Traffic.src,All_Traffic.dest,All_Traffic.action,All_Traffic.user,All_Traffic.dvc,All_Traffic.app
      | `drop_dm_object_name(All_Traffic)`
      | search ([ search index=notable threat_category=""threatlist_direct_csv"" threat_collection=ip_intel threat_match_value=* 
       | lookup p_default_ip_threatfeed.csv Name as threat_match_value
       | where isnotnull(Risk) OR isnotnull(RiskString) 
       | search Risk>90
       | dedup threat_match_field,threat_match_value
       | search threat_collection=""ip_intel"" threat_match_field=""dest""
       | table dest ])
      | stats values(sourcetype) AS sourcetype values(earliest_time) AS earliest_time values(latest_time) AS latest_time values(dest) as dest by src,action,user,dvc,app
      | eval time_diff=floor(latest_time-earliest_time)/60
      | convert ctime(latest_time) ctime(earliest_time)",
Threat - HDSI: Attempted TOR Connections - Rule,1,SplunkEnterpriseSecuritySuite,"| tstats values(All_Traffic.dest) as ""dest"",values(All_Traffic.user) as ""user"",count from datamodel=Network_Traffic.All_Traffic where (All_Traffic.app=tor) `hdsi_exclude_guest_wireless(All_Traffic.src)` `hdsi_exclude_email_servers(All_Traffic)` `hdsi_exclude_known_scanners(All_Traffic)` by All_Traffic.src,All_Traffic.dvc,All_Traffic.action,All_Traffic.src_zone,All_Traffic.dest_zone | `drop_dm_object_name(All_Traffic)` | `get_asset(src)` | fields - src_asset_id,src_category,src_city,src_is_expected,src_lat,src_long,src_pci_domain,src_requires_av,src_should_timesync,src_should_update,src_ip",1090
Threat - Notable Owners - Lookup Gen,1,SA-ThreatIntelligence,"| rest splunk_server=local count=0 /services/authentication/users | search capabilities=""can_own_notable_events"" | rename title as owner | append [| makeresults | eval owner=""unassigned"" ] | eval _key=owner | eval realname=if(isnull(realname) or realname="""", null(), realname) | table _key owner realname | outputlookup notable_owners_lookup | stats count",None
Threat - Recorded Future Alert Detected - Rule,1,SplunkEnterpriseSecuritySuite,"index=recordedfuture sourcetype=rf:alerts (alert_title=""Leaked Credential Monitoring*"" OR alert_title=""IP Address Mentions*"" OR alert_title=""Amway Code Repository Mentions*"" OR alert_title=""Domains on Suspicious Sources*"")
| dedup alert_id alert_triggered
| eval alert_triggered=`to_time('alert_triggered')`
| table alert_triggered, alert_title, alert_rule_name alert_url alert_id",
Threat - Refresh Governance - Administrative,1,SA-ThreatIntelligence,| rest splunk_server=local count=0 /services/alerts/governance/_reload,
Threat - Refresh Reviewstatuses - Administrative,1,SA-ThreatIntelligence,| rest splunk_server=local count=0 /services/alerts/reviewstatuses/_reload,
Threat - Risk Correlation By System - Lookup Gen,1,SA-ThreatIntelligence,"| tstats summariesonly=false sum(All_Risk.calculated_risk_score) as risk_score from datamodel=Risk.All_Risk where All_Risk.risk_object_type=""system"" by All_Risk.risk_object | eval dest=lower('All_Risk.risk_object') | `get_asset(dest)` | eval dest=mvdedup(if(isnotnull(dest_asset_id),mvappend(dest,lower(dest_asset)),dest)) | stats sum(risk_score) as risk_score by dest | rename dest as risk_object | outputlookup risk_correlation_by_system_lookup | stats count",None
Threat - Risk Correlation By User - Lookup Gen,1,SA-ThreatIntelligence,"| tstats summariesonly=false sum(All_Risk.calculated_risk_score) as risk_score from datamodel=Risk.All_Risk where All_Risk.risk_object_type=""user"" by All_Risk.risk_object | eval user=lower('All_Risk.risk_object') | `get_identity4events(user)` | eval risk_object=if(isnotnull(user_identity),lower(user_identity),user),risk_object=mvdedup(risk_object) | stats sum(risk_score) as risk_score by risk_object | outputlookup risk_correlation_by_user_lookup | stats count",None
Threat - Suppressed Notables - Summary Gen,1,SA-ThreatIntelligence,"`suppressed_notables` | stats count by security_domain, rule_name, urgency, suppression",None
Threat - Threat List Activity - Rule,1,DA-ESS-ThreatIntelligence,"| from datamodel:""Threat_Intelligence"".""Threat_Activity"" | dedup threat_match_field,threat_match_value | `get_event_id` | table _raw,event_id,source,src,dest,src_user,user,threat*,weight | rename weight as record_weight | `per_panel_filter(""ppf_threat_activity"",""threat_match_field,threat_match_value"")` | `get_threat_attribution(threat_key)` | rename source_* as threat_source_*,description as threat_description | fields - *time | eval risk_score=case(isnum(record_weight), record_weight, isnum(weight) AND weight=1, 60, isnum(weight), weight, 1=1, null()),risk_system=if(threat_match_field IN(""query"", ""answer""),threat_match_value,null()),risk_hash=if(threat_match_field IN(""file_hash""),null(),threat_match_value),risk_network=if(threat_match_field IN(""http_user_agent"", ""url"") OR threat_match_field LIKE ""certificate_%"",null(),threat_match_value),risk_host=if(threat_match_field IN(""file_name"", ""process"", ""service"") OR threat_match_field LIKE ""registry_%"",null(),threat_match_value),risk_other=if(threat_match_field IN(""query"", ""answer"", ""src"", ""dest"", ""src_user"", ""user"", ""file_hash"", ""http_user_agent"", ""url"", ""file_name"", ""process"", ""service"") OR threat_match_field LIKE ""certificate_%"" OR threat_match_field LIKE ""registry_%"",null(),threat_match_value)",
Threats - Disable Suppressions - Administrative,1,SA-ThreatIntelligence,| rest splunk_server=local count=0 /services/alerts/suppressions/-/_autodisable,
Traffic - Maximum Bytes,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` max(All_Traffic.bytes) as current_max from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s All_Traffic.bytes>0 | appendcols [| tstats `summariesonly` max(All_Traffic.bytes) as historical_max from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h All_Traffic.bytes>0] | `get_delta(current_max,historical_max)`",
Traffic - Mean Bytes,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` avg(All_Traffic.bytes) as current_mean from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s All_Traffic.bytes>0 | appendcols [| tstats `summariesonly` avg(All_Traffic.bytes) as historical_mean from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h All_Traffic.bytes>0] | `get_delta(current_mean,historical_mean)`",
Traffic - Minimum Bytes,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` min(All_Traffic.bytes) as current_min from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s All_Traffic.bytes>0 | appendcols [| tstats `summariesonly` min(All_Traffic.bytes) as historical_min from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h All_Traffic.bytes>0] | `get_delta(current_min,historical_min)`",
Traffic - Standard Deviation Bytes,1,DA-ESS-NetworkProtection,"| tstats `summariesonly` stdev(All_Traffic.bytes) as current_stdev from datamodel=Network_Traffic.All_Traffic where earliest=-24h@h latest=+0s All_Traffic.bytes>0 | appendcols [| tstats `summariesonly` stdev(All_Traffic.bytes) as historical_stdev from datamodel=Network_Traffic.All_Traffic where earliest=-48h@h latest=-24h@h All_Traffic.bytes>0] | `get_delta(current_stdev,historical_stdev)`",
